inst,rule,tp,sl,period,days,win,tp20,ge18,exp_pips
AUDJPY,trend_sma50d,50.0,600.0,A 2021-23,774,0.8272099179957384,16.54263565891473,0.7428940568475452,-14.656473171046654
AUDJPY,trend_sma50d,50.0,600.0,B 2024-26,674,0.916561689514635,18.33086053412463,0.8694362017804155,18.790633567988156
AUDJPY,trend_sma50d,50.0,900.0,A 2021-23,774,0.8286950345451023,16.572351421188632,0.7441860465116279,-5.966119971589034
AUDJPY,trend_sma50d,50.0,900.0,B 2024-26,674,0.916561689514635,18.33086053412463,0.8694362017804155,17.444557243423503
AUDJPY,trend_sma50d,50.0,1200.0,A 2021-23,774,0.8286950345451023,16.572351421188632,0.7441860465116279,-5.889701039581542
AUDJPY,trend_sma50d,50.0,1200.0,B 2024-26,674,0.916561689514635,18.33086053412463,0.8694362017804155,15.073086328269744
AUDJPY,trend_20d,10.0,10.0,A 2021-23,774,0.3964615483954284,7.927648578811369,0.0,-2.0707690320914316
AUDJPY,trend_20d,10.0,10.0,B 2024-26,674,0.39718414227491666,7.945103857566766,0.0,-2.0563171545016674
AUDJPY,trend_20d,10.0,20.0,A 2021-23,774,0.5952734551559372,11.904392764857882,0.05555555555555555,-2.141796345321883
AUDJPY,trend_20d,10.0,20.0,B 2024-26,674,0.6026676546869211,12.050445103857566,0.0712166172106825,-1.9199703593923676
AUDJPY,trend_20d,10.0,30.0,A 2021-23,774,0.6987150513333764,13.974160206718347,0.2222222222222222,-2.051397946664945
AUDJPY,trend_20d,10.0,30.0,B 2024-26,674,0.7039644312708411,14.074183976261127,0.20474777448071216,-1.841422749166358
AUDJPY,trend_20d,10.0,50.0,A 2021-23,774,0.8046748886162588,16.094315245478036,0.4702842377260982,-1.719506683024472
AUDJPY,trend_20d,10.0,50.0,B 2024-26,674,0.8029640607632457,16.05637982195846,0.456973293768546,-1.8221563542052612
AUDJPY,trend_20d,10.0,75.0,A 2021-23,774,0.862723574610964,17.25581395348837,0.6253229974160207,-1.668496158068057
AUDJPY,trend_20d,10.0,75.0,B 2024-26,674,0.85453871804372,17.089020771513354,0.5979228486646885,-2.3642089662838086
AUDJPY,trend_20d,10.0,100.0,A 2021-23,774,0.8885516885129463,17.772609819121445,0.7002583979328165,-2.2593142635759023
AUDJPY,trend_20d,10.0,100.0,B 2024-26,674,0.8878844016302334,17.7566765578635,0.685459940652819,-2.332715820674324
AUDJPY,trend_20d,10.0,150.0,A 2021-23,774,0.9174791760831665,18.348837209302324,0.7803617571059431,-3.203331826693356
AUDJPY,trend_20d,10.0,150.0,B 2024-26,674,0.9222675064838829,18.445103857566764,0.7804154302670623,-2.4371989625787327
AUDJPY,trend_20d,10.0,200.0,A 2021-23,774,0.9342028798347001,18.683462532299743,0.8268733850129198,-3.791496093497772
AUDJPY,trend_20d,10.0,200.0,B 2024-26,674,0.9419785105594665,18.839762611275965,0.8264094955489614,-2.1845127825120416
AUDJPY,trend_20d,10.0,300.0,A 2021-23,774,0.9506683024472138,19.012919896640827,0.8656330749354005,-4.604468263705042
AUDJPY,trend_20d,10.0,300.0,B 2024-26,674,0.9633938495739163,19.26706231454006,0.8916913946587537,-1.099940718784735
AUDJPY,trend_20d,10.0,450.0,A 2021-23,774,0.9602247045909472,19.204134366925064,0.8914728682170543,-5.192593788338604
AUDJPY,trend_20d,10.0,450.0,B 2024-26,674,0.9714709151537606,19.428783382789316,0.9154302670623146,-0.675665061133751
AUDJPY,trend_20d,10.0,600.0,A 2021-23,774,0.9616452508555563,19.232558139534884,0.8953488372093024,-3.8041518693097385
AUDJPY,trend_20d,10.0,600.0,B 2024-26,674,0.9753982956650611,19.50741839762611,0.9258160237388724,0.5336124490552099
AUDJPY,trend_20d,10.0,900.0,A 2021-23,774,0.962161813133596,19.242894056847547,0.896640826873385,-1.6498740879447202
AUDJPY,trend_20d,10.0,900.0,B 2024-26,674,0.9760652093367914,19.520771513353115,0.9287833827893175,0.34982586143016403
AUDJPY,trend_20d,10.0,1200.0,A 2021-23,774,0.962161813133596,19.242894056847547,0.896640826873385,-1.6279331051849864
AUDJPY,trend_20d,10.0,1200.0,B 2024-26,674,0.9760652093367914,19.520771513353115,0.9287833827893175,-0.590974434975912
AUDJPY,trend_20d,20.0,20.0,A 2021-23,774,0.4534125395492994,9.068475452196383,0.03488372093023256,-1.8634984180280234
AUDJPY,trend_20d,20.0,20.0,B 2024-26,674,0.4511300481659874,9.016320474777448,0.04599406528189911,-1.954798073360504
AUDJPY,trend_20d,20.0,30.0,A 2021-23,774,0.5684767869826306,11.37080103359173,0.1343669250645995,-1.5761606508684702
AUDJPY,trend_20d,20.0,30.0,B 2024-26,674,0.5625046313449426,11.241839762611276,0.14391691394658754,-1.8747684327528715
AUDJPY,trend_20d,20.0,50.0,A 2021-23,774,0.6972299347840124,13.94702842377261,0.3682170542635659,-1.1939045651191322
AUDJPY,trend_20d,20.0,50.0,B 2024-26,674,0.6864023712486106,13.722551928783382,0.33086053412462907,-1.9518340125972582
AUDJPY,trend_20d,20.0,75.0,A 2021-23,774,0.7763285336088332,15.529715762273902,0.5232558139534884,-1.2487893071608447
AUDJPY,trend_20d,20.0,75.0,B 2024-26,674,0.7609484994442386,15.21513353115727,0.5044510385756676,-2.7098925527973323
AUDJPY,trend_20d,20.0,100.0,A 2021-23,774,0.8151352747465617,16.3062015503876,0.6111111111111112,-2.183767030412604
AUDJPY,trend_20d,20.0,100.0,B 2024-26,674,0.812078547610226,16.23887240356083,0.6038575667655787,-2.550574286772879
AUDJPY,trend_20d,20.0,150.0,A 2021-23,774,0.8620778717634144,17.24031007751938,0.7118863049095607,-3.446761800219539
AUDJPY,trend_20d,20.0,150.0,B 2024-26,674,0.8638755094479437,17.275964391691396,0.7106824925816023,-3.141163393849574
AUDJPY,trend_20d,20.0,200.0,A 2021-23,774,0.890488797055595,17.808785529715763,0.7687338501291989,-4.059327177632853
AUDJPY,trend_20d,20.0,200.0,B 2024-26,674,0.8978140051871063,17.955489614243323,0.7759643916913946,-2.4809188588366062
AUDJPY,trend_20d,20.0,300.0,A 2021-23,774,0.9164460515270872,18.328165374677003,0.8204134366925064,-5.52548589139278
AUDJPY,trend_20d,20.0,300.0,B 2024-26,674,0.9345683586513523,18.689910979228486,0.8605341246290801,-0.408040014820303
AUDJPY,trend_20d,20.0,450.0,A 2021-23,774,0.9303286627494027,18.60594315245478,0.8501291989664083,-7.006282688706652
AUDJPY,trend_20d,20.0,450.0,B 2024-26,674,0.9498332715820674,18.995548961424333,0.8946587537091988,0.39269359021860173
AUDJPY,trend_20d,20.0,600.0,A 2021-23,774,0.9331051849938659,18.661498708010335,0.8552971576227391,-4.808955898495504
AUDJPY,trend_20d,20.0,600.0,B 2024-26,674,0.9570211189329382,19.13946587537092,0.9094955489614244,2.8640829937013765
AUDJPY,trend_20d,20.0,900.0,A 2021-23,774,0.9338800284109253,18.677002583979327,0.8565891472868217,-0.9433266610705624
AUDJPY,trend_20d,20.0,900.0,B 2024-26,674,0.9581326417191552,19.161721068249257,0.9124629080118695,2.52057799184884
AUDJPY,trend_20d,20.0,1200.0,A 2021-23,774,0.9338800284109253,18.677002583979327,0.8565891472868217,-0.9213856783108284
AUDJPY,trend_20d,20.0,1200.0,B 2024-26,674,0.9581326417191552,19.161721068249257,0.9124629080118695,1.2895590959614742
AUDJPY,trend_20d,30.0,30.0,A 2021-23,774,0.47556014722024925,9.51421188630491,0.1020671834625323,-1.4663911667850456
AUDJPY,trend_20d,30.0,30.0,B 2024-26,674,0.46528343831048535,9.295252225519288,0.11275964391691394,-2.082993701370878
AUDJPY,trend_20d,30.0,50.0,A 2021-23,774,0.6094143475172725,12.192506459948321,0.29844961240310075,-1.246852198618196
AUDJPY,trend_20d,30.0,50.0,B 2024-26,674,0.5963690255650241,11.919881305637983,0.28338278931750743,-2.290477954798073
AUDJPY,trend_20d,30.0,75.0,A 2021-23,774,0.6966488022212178,13.937984496124031,0.4560723514211886,-1.8518757667721315
AUDJPY,trend_20d,30.0,75.0,B 2024-26,674,0.685587254538718,13.706231454005934,0.4465875370919881,-3.0133382734346053
AUDJPY,trend_20d,30.0,100.0,A 2021-23,774,0.7435913992380706,14.877260981912144,0.5503875968992248,-3.3331180990508167
AUDJPY,trend_20d,30.0,100.0,B 2024-26,674,0.7442756576509818,14.881305637982196,0.5504451038575667,-3.24416450537236
AUDJPY,trend_20d,30.0,150.0,A 2021-23,774,0.8096468005423904,16.191214470284237,0.6576227390180879,-4.2635759023697295
AUDJPY,trend_20d,30.0,150.0,B 2024-26,674,0.8097814005187106,16.19287833827893,0.6572700296735905,-4.239347906632086
AUDJPY,trend_20d,30.0,200.0,A 2021-23,774,0.8456124491509007,16.910852713178294,0.7209302325581395,-5.418053851617485
AUDJPY,trend_20d,30.0,200.0,B 2024-26,674,0.8570581696924787,17.13946587537092,0.7314540059347181,-2.8766209707299
AUDJPY,trend_20d,30.0,300.0,A 2021-23,774,0.8796409892167625,17.59173126614987,0.7777777777777778,-7.404939626783752
AUDJPY,trend_20d,30.0,300.0,B 2024-26,674,0.9076695072248981,18.1513353115727,0.827893175074184,0.8251426454242322
AUDJPY,trend_20d,30.0,450.0,A 2021-23,774,0.8968812552463357,17.93669250645995,0.813953488372093,-9.892303222057205
AUDJPY,trend_20d,30.0,450.0,B 2024-26,674,0.9289366432011856,18.577151335311573,0.8694362017804155,2.302934420155617
AUDJPY,trend_20d,30.0,600.0,A 2021-23,774,0.900755472331633,18.01421188630491,0.8217054263565892,-6.466817330664416
AUDJPY,trend_20d,30.0,600.0,B 2024-26,674,0.9376806224527603,18.752225519287833,0.8857566765578635,5.818703223416088
AUDJPY,trend_20d,30.0,900.0,A 2021-23,774,0.9018531671724672,18.036175710594314,0.8229974160206718,-1.4715051333376203
AUDJPY,trend_20d,30.0,900.0,B 2024-26,674,0.9393849573916265,18.78635014836795,0.8887240356083086,5.582838088180816
AUDJPY,trend_20d,30.0,1200.0,A 2021-23,774,0.9018531671724672,18.036175710594314,0.8229974160206718,-1.3744495383224464
AUDJPY,trend_20d,30.0,1200.0,B 2024-26,674,0.9393849573916265,18.78635014836795,0.8887240356083086,4.260355687291598
AUDJPY,trend_20d,50.0,50.0,A 2021-23,774,0.487634790469426,9.757105943152455,0.23255813953488372,-1.236520953057403
AUDJPY,trend_20d,50.0,50.0,B 2024-26,674,0.48203038162282325,9.630563798219585,0.23738872403560832,-1.7969618377176733
AUDJPY,trend_20d,50.0,75.0,A 2021-23,774,0.5820365467811713,11.645994832041344,0.36563307493540054,-2.2454316523535867
AUDJPY,trend_20d,50.0,75.0,B 2024-26,674,0.578510559466469,11.562314540059347,0.3887240356083086,-2.6861800666913673
AUDJPY,trend_20d,50.0,100.0,A 2021-23,774,0.6386646865112675,12.777777777777779,0.46382428940568476,-4.200297023309873
AUDJPY,trend_20d,50.0,100.0,B 2024-26,674,0.6474249722119303,12.942136498516321,0.4940652818991098,-2.8862541682104483
AUDJPY,trend_20d,50.0,150.0,A 2021-23,774,0.7252534383676632,14.503875968992247,0.5801033591731266,-4.907483696003099
AUDJPY,trend_20d,50.0,150.0,B 2024-26,674,0.7236754353464246,14.468842729970326,0.6068249258160238,-5.26491293071508
AUDJPY,trend_20d,50.0,200.0,A 2021-23,774,0.769290372570543,15.383720930232558,0.6576227390180879,-7.423807063989151
AUDJPY,trend_20d,50.0,200.0,B 2024-26,674,0.7878473508706928,15.753709198813056,0.6780415430267063,-3.0381622823267875
AUDJPY,trend_20d,50.0,300.0,A 2021-23,774,0.814554142183767,16.289405684754524,0.7170542635658915,-10.726480273778003
AUDJPY,trend_20d,50.0,300.0,B 2024-26,674,0.8579473879214524,17.15727002967359,0.7833827893175074,3.364208966283812
AUDJPY,trend_20d,50.0,450.0,A 2021-23,774,0.8334086653322141,16.666666666666668,0.748062015503876,-15.086246529347184
AUDJPY,trend_20d,50.0,450.0,B 2024-26,674,0.8885513153019637,17.770029673590503,0.827893175074184,5.489499814746211
AUDJPY,trend_20d,50.0,600.0,A 2021-23,774,0.8394782720991799,16.788113695090438,0.7571059431524548,-9.91743397688382
AUDJPY,trend_20d,50.0,600.0,B 2024-26,674,0.8995924416450537,17.991097922848663,0.8427299703264095,11.158399407187863
AUDJPY,trend_20d,50.0,900.0,A 2021-23,774,0.840898818363789,16.816537467700257,0.7583979328165374,-2.642151481888005
AUDJPY,trend_20d,50.0,900.0,B 2024-26,674,0.9016672841793256,18.032640949554896,0.8456973293768546,11.644231196739549
AUDJPY,trend_20d,50.0,1200.0,A 2021-23,774,0.840898818363789,16.816537467700257,0.7583979328165374,-2.5450958868728306
AUDJPY,trend_20d,50.0,1200.0,B 2024-26,674,0.9016672841793256,18.032640949554896,0.8456973293768546,10.096109670248257
AUDJPY,fade_4h_mean,10.0,10.0,A 2021-23,774,0.40840705107509523,8.170542635658915,0.0,-1.8318589784980952
AUDJPY,fade_4h_mean,10.0,10.0,B 2024-26,674,0.3940718784735087,7.8753709198813056,0.0,-2.118562430529826
AUDJPY,fade_4h_mean,10.0,20.0,A 2021-23,774,0.6010202104991283,12.023255813953488,0.025839793281653745,-1.9693936850261509
AUDJPY,fade_4h_mean,10.0,20.0,B 2024-26,674,0.5985179696183772,11.962908011869436,0.02373887240356083,-2.044460911448685
AUDJPY,fade_4h_mean,10.0,30.0,A 2021-23,774,0.6996836056047007,13.993540051679586,0.11886304909560723,-2.012655775811971
AUDJPY,fade_4h_mean,10.0,30.0,B 2024-26,674,0.6991478325305669,13.97626112759644,0.1201780415430267,-2.0340866987773247
AUDJPY,fade_4h_mean,10.0,50.0,A 2021-23,774,0.7986052818492929,15.972868217054264,0.37467700258397935,-2.0836830890424225
AUDJPY,fade_4h_mean,10.0,50.0,B 2024-26,674,0.7954057058169692,15.903560830860535,0.3798219584569733,-2.275657650981845
AUDJPY,fade_4h_mean,10.0,75.0,A 2021-23,774,0.8551688512946342,17.103359173126616,0.5581395348837209,-2.310647639956092
AUDJPY,fade_4h_mean,10.0,75.0,B 2024-26,674,0.8507595405705817,17.01186943620178,0.5459940652818991,-2.685439051500556
AUDJPY,fade_4h_mean,10.0,100.0,A 2021-23,774,0.8828049331697553,17.656330749354005,0.6498708010335917,-2.8914573513269195
AUDJPY,fade_4h_mean,10.0,100.0,B 2024-26,674,0.886105965172286,17.719584569732937,0.6454005934718101,-2.5283438310485367
AUDJPY,fade_4h_mean,10.0,150.0,A 2021-23,774,0.9178020275069413,18.35529715762274,0.7700258397932817,-3.151675598889391
AUDJPY,fade_4h_mean,10.0,150.0,B 2024-26,674,0.9211559836976658,18.421364985163205,0.7492581602373887,-2.6150426083734715
AUDJPY,fade_4h_mean,10.0,200.0,A 2021-23,774,0.932782333570091,18.655038759689923,0.8204134366925064,-4.089810809065668
AUDJPY,fade_4h_mean,10.0,200.0,B 2024-26,674,0.9416080029640608,18.83086053412463,0.8249258160237388,-2.26231937754724
AUDJPY,fade_4h_mean,10.0,300.0,A 2021-23,774,0.9528636921288823,19.05684754521964,0.8746770025839793,-4.107580551430231
AUDJPY,fade_4h_mean,10.0,300.0,B 2024-26,674,0.9602074842534272,19.20326409495549,0.8857566765578635,-2.1160281585772505
AUDJPY,fade_4h_mean,10.0,450.0,A 2021-23,774,0.9660360302188933,19.320413436692508,0.9082687338501292,-2.8460579841157077
AUDJPY,fade_4h_mean,10.0,450.0,B 2024-26,674,0.9687291589477585,19.373887240356083,0.9065281899109793,-2.3240755835494613
AUDJPY,fade_4h_mean,10.0,600.0,A 2021-23,774,0.9677148576225221,19.354005167958658,0.9121447028423773,-1.3022857880803207
AUDJPY,fade_4h_mean,10.0,600.0,B 2024-26,674,0.9716191181919229,19.431750741839764,0.913946587537092,-1.790633567988142
AUDJPY,fade_4h_mean,10.0,900.0,A 2021-23,774,0.9681022793310519,19.361757105943152,0.91343669250646,-0.4447924065345067
AUDJPY,fade_4h_mean,10.0,900.0,B 2024-26,674,0.9722860318636533,19.445103857566764,0.9154302670623146,-2.461630233419784
AUDJPY,fade_4h_mean,10.0,1200.0,A 2021-23,774,0.9681022793310519,19.361757105943152,0.91343669250646,-0.2535352230903277
AUDJPY,fade_4h_mean,10.0,1200.0,B 2024-26,674,0.9722860318636533,19.445103857566764,0.9154302670623146,-3.06910707669507
AUDJPY,fade_4h_mean,20.0,20.0,A 2021-23,774,0.4468909407890489,8.940568475452196,0.0,-2.1243623684380446
AUDJPY,fade_4h_mean,20.0,20.0,B 2024-26,674,0.4445350129677658,8.885756676557863,0.0,-2.2185994812893663
AUDJPY,fade_4h_mean,20.0,30.0,A 2021-23,774,0.5570478465810034,11.140826873385013,0.020671834625323,-2.147607670949829
AUDJPY,fade_4h_mean,20.0,30.0,B 2024-26,674,0.5542052612078547,11.080118694362017,0.020771513353115726,-2.2897369396072618
AUDJPY,fade_4h_mean,20.0,50.0,A 2021-23,774,0.6820559178665978,13.642118863049095,0.17571059431524547,-2.2560857493381548
AUDJPY,fade_4h_mean,20.0,50.0,B 2024-26,674,0.6768432752871434,13.535608308605342,0.17507418397626112,-2.620970729899963
AUDJPY,fade_4h_mean,20.0,75.0,A 2021-23,774,0.7612836572609285,15.22609819121447,0.3643410852713178,-2.6780525602117904
AUDJPY,fade_4h_mean,20.0,75.0,B 2024-26,674,0.7550944794368285,15.102373887240356,0.3590504451038576,-3.2660244535012968
AUDJPY,fade_4h_mean,20.0,100.0,A 2021-23,774,0.8053851617485633,16.108527131782946,0.4819121447028424,-3.3537805901724025
AUDJPY,fade_4h_mean,20.0,100.0,B 2024-26,674,0.8119303445720637,16.23887240356083,0.49851632047477745,-2.568358651352353
AUDJPY,fade_4h_mean,20.0,150.0,A 2021-23,774,0.8602053335055208,17.202842377260982,0.6201550387596899,-3.765093304061471
AUDJPY,fade_4h_mean,20.0,150.0,B 2024-26,674,0.8642460170433494,17.28635014836795,0.6364985163204748,-3.0781771026306037
AUDJPY,fade_4h_mean,20.0,200.0,A 2021-23,774,0.887583134241622,17.75064599483204,0.6963824289405685,-4.686750177568283
AUDJPY,fade_4h_mean,20.0,200.0,B 2024-26,674,0.8988514264542423,17.979228486646885,0.7373887240356083,-2.2526861800666915
AUDJPY,fade_4h_mean,20.0,300.0,A 2021-23,774,0.9201911280428746,18.4031007751938,0.7881136950904393,-4.6836637179569935
AUDJPY,fade_4h_mean,20.0,300.0,B 2024-26,674,0.930196369025565,18.606824925816024,0.8204747774480712,-1.94483141904409
AUDJPY,fade_4h_mean,20.0,450.0,A 2021-23,774,0.9396913540388713,18.79328165374677,0.8397932816537468,-3.2110092335507154
AUDJPY,fade_4h_mean,20.0,450.0,B 2024-26,674,0.9441274546128195,18.885756676557865,0.857566765578635,-2.7864542423119665
AUDJPY,fade_4h_mean,20.0,600.0,A 2021-23,774,0.9429198682766191,18.857881136950905,0.8462532299741602,-0.49242590559823507
AUDJPY,fade_4h_mean,20.0,600.0,B 2024-26,674,0.9496109670248241,18.995548961424333,0.8724035608308606,-1.3291293071507937
AUDJPY,fade_4h_mean,20.0,900.0,A 2021-23,774,0.9434364305546588,18.868217054263567,0.8488372093023255,1.301782139859248
AUDJPY,fade_4h_mean,20.0,900.0,B 2024-26,674,0.9507224898110411,19.01780415430267,0.8783382789317508,-2.288677287884399
AUDJPY,fade_4h_mean,20.0,1200.0,A 2021-23,774,0.9434364305546588,18.868217054263567,0.8488372093023255,1.499057273842589
AUDJPY,fade_4h_mean,20.0,1200.0,B 2024-26,674,0.9507965913301223,19.019287833827892,0.8783382789317508,-3.1717895516858055
AUDJPY,fade_4h_mean,30.0,30.0,A 2021-23,774,0.45773874862788144,9.15374677002584,0.0,-2.535675082327113
AUDJPY,fade_4h_mean,30.0,30.0,B 2024-26,674,0.4565394590589107,9.126112759643917,0.0,-2.6076324564653577
AUDJPY,fade_4h_mean,30.0,50.0,A 2021-23,774,0.5907535352230904,11.815245478036175,0.07622739018087855,-2.7397171821527735
AUDJPY,fade_4h_mean,30.0,50.0,B 2024-26,674,0.5862171174509078,11.722551928783382,0.07418397626112759,-3.1026306039273805
AUDJPY,fade_4h_mean,30.0,75.0,A 2021-23,774,0.6806999418867438,13.613695090439277,0.24289405684754523,-3.5265061018919095
AUDJPY,fade_4h_mean,30.0,75.0,B 2024-26,674,0.6790663208595776,13.58160237388724,0.2314540059347181,-3.69803630974435
AUDJPY,fade_4h_mean,30.0,100.0,A 2021-23,774,0.734293278233357,14.686046511627907,0.36304909560723514,-4.541873829663589
AUDJPY,fade_4h_mean,30.0,100.0,B 2024-26,674,0.7420526120785476,14.841246290801188,0.3694362017804154,-3.533160429788811
AUDJPY,fade_4h_mean,30.0,150.0,A 2021-23,774,0.8039000451991993,16.07622739018088,0.5284237726098191,-5.297991864144121
AUDJPY,fade_4h_mean,30.0,150.0,B 2024-26,674,0.8087439792515747,16.176557863501483,0.5296735905044511,-4.426083734716562
AUDJPY,fade_4h_mean,30.0,200.0,A 2021-23,774,0.8409633886485439,16.81782945736434,0.6149870801033591,-6.488151352747465
AUDJPY,fade_4h_mean,30.0,200.0,B 2024-26,674,0.855650240829937,17.115727002967358,0.6483679525222552,-3.200444609114487
AUDJPY,fade_4h_mean,30.0,300.0,A 2021-23,774,0.8842900497191193,17.684754521963825,0.7196382428940569,-6.7317944082133385
AUDJPY,fade_4h_mean,30.0,300.0,B 2024-26,674,0.8988514264542423,17.980712166172108,0.7626112759643917,-2.387906632085957
AUDJPY,fade_4h_mean,30.0,450.0,A 2021-23,774,0.910957577322916,18.218346253229974,0.7842377260981912,-4.71297862723574
AUDJPY,fade_4h_mean,30.0,450.0,B 2024-26,674,0.917080400148203,18.345697329376854,0.8056379821958457,-3.620096331974804
AUDJPY,fade_4h_mean,30.0,600.0,A 2021-23,774,0.9156712081100278,18.31266149870801,0.7932816537467701,-0.40470071673014896
AUDJPY,fade_4h_mean,30.0,600.0,B 2024-26,674,0.9238977399036681,18.48219584569733,0.8189910979228486,-1.1516339384957353
AUDJPY,fade_4h_mean,30.0,900.0,A 2021-23,774,0.9163169109575773,18.325581395348838,0.7958656330749354,2.1333311809905218
AUDJPY,fade_4h_mean,30.0,900.0,B 2024-26,674,0.9256761763616154,18.51780415430267,0.8249258160237388,-1.995301963690251
AUDJPY,fade_4h_mean,30.0,1200.0,A 2021-23,774,0.9163169109575773,18.325581395348838,0.7958656330749354,2.2548589139278254
AUDJPY,fade_4h_mean,30.0,1200.0,B 2024-26,674,0.9257502778806965,18.519287833827892,0.8249258160237388,-2.8973916265283375
AUDJPY,fade_4h_mean,50.0,50.0,A 2021-23,774,0.47536643636598436,9.506459948320414,0.0,-2.4633563634015627
AUDJPY,fade_4h_mean,50.0,50.0,B 2024-26,674,0.46906261578362357,9.376854599406528,0.001483679525222552,-3.0937384216376436
AUDJPY,fade_4h_mean,50.0,75.0,A 2021-23,774,0.5728029960612127,11.454780361757106,0.10465116279069768,-3.399625492348421
AUDJPY,fade_4h_mean,50.0,75.0,B 2024-26,674,0.5678399407187847,11.35459940652819,0.06824925816023739,-4.0200074101519085
AUDJPY,fade_4h_mean,50.0,100.0,A 2021-23,774,0.63491960999548,12.69767441860465,0.20671834625322996,-4.762058500677988
AUDJPY,fade_4h_mean,50.0,100.0,B 2024-26,674,0.6380881808077066,12.759643916913946,0.2032640949554896,-4.286772878844016
AUDJPY,fade_4h_mean,50.0,150.0,A 2021-23,774,0.7222186349841803,14.44186046511628,0.3953488372093023,-5.346012784916382
AUDJPY,fade_4h_mean,50.0,150.0,B 2024-26,674,0.7203408669877732,14.40652818991098,0.38130563798219586,-5.9318266024453505
AUDJPY,fade_4h_mean,50.0,200.0,A 2021-23,774,0.7669658423193646,15.337209302325581,0.49870801033591733,-7.681984890553366
AUDJPY,fade_4h_mean,50.0,200.0,B 2024-26,674,0.7803630974434976,15.608308605341247,0.5118694362017804,-4.898214153390144
AUDJPY,fade_4h_mean,50.0,300.0,A 2021-23,774,0.8222380060696067,16.44315245478036,0.6149870801033591,-8.935248918447728
AUDJPY,fade_4h_mean,50.0,300.0,B 2024-26,674,0.8403112263801408,16.80860534124629,0.6528189910979229,-3.357117450907743
AUDJPY,fade_4h_mean,50.0,450.0,A 2021-23,774,0.8558145541421838,17.114987080103358,0.689922480620155,-6.450629560276349
AUDJPY,fade_4h_mean,50.0,450.0,B 2024-26,674,0.8691367173027047,17.385756676557865,0.7136498516320475,-3.7557021118932887
AUDJPY,fade_4h_mean,50.0,600.0,A 2021-23,774,0.8616904500548848,17.232558139534884,0.7015503875968992,-0.8994834377219398
AUDJPY,fade_4h_mean,50.0,600.0,B 2024-26,674,0.8775842904779548,17.554896142433236,0.7359050445103857,0.0047869581326496985
AUDJPY,fade_4h_mean,50.0,900.0,A 2021-23,774,0.8626590043262091,17.251937984496124,0.7028423772609819,2.8198811906760763
AUDJPY,fade_4h_mean,50.0,900.0,B 2024-26,674,0.8797332345313079,17.597922848664687,0.7403560830860534,-0.21030011115227
AUDJPY,fade_4h_mean,50.0,1200.0,A 2021-23,774,0.8626590043262091,17.251937984496124,0.7028423772609819,2.7502873377671846
AUDJPY,fade_4h_mean,50.0,1200.0,B 2024-26,674,0.8798073360503891,17.59940652818991,0.7418397626112759,-1.0831789551685713
AUDJPY,follow_4h_mean,10.0,10.0,A 2021-23,774,0.388261122231549,7.763565891472868,0.0,-2.234777555369019
AUDJPY,follow_4h_mean,10.0,10.0,B 2024-26,674,0.4045201926639496,8.094955489614243,0.0,-1.9095961467210079
AUDJPY,follow_4h_mean,10.0,20.0,A 2021-23,774,0.5930780654742688,11.86046511627907,0.00904392764857881,-2.2076580357719378
AUDJPY,follow_4h_mean,10.0,20.0,B 2024-26,674,0.6028899592441646,12.060830860534125,0.016320474777448073,-1.9133012226750647
AUDJPY,follow_4h_mean,10.0,30.0,A 2021-23,774,0.6978756376315619,13.956072351421188,0.04521963824289406,-2.084974494737522
AUDJPY,follow_4h_mean,10.0,30.0,B 2024-26,674,0.7082623193775472,14.167655786350148,0.04302670623145401,-1.6695072248981104
AUDJPY,follow_4h_mean,10.0,50.0,A 2021-23,774,0.7991864144120876,15.983204134366925,0.24289405684754523,-2.0488151352747463
AUDJPY,follow_4h_mean,10.0,50.0,B 2024-26,674,0.8070396443127084,16.14540059347181,0.2433234421364985,-1.5776213412374953
AUDJPY,follow_4h_mean,10.0,75.0,A 2021-23,774,0.8586556466714018,17.17312661498708,0.4728682170542636,-2.0142700329308454
AUDJPY,follow_4h_mean,10.0,75.0,B 2024-26,674,0.858762504631345,17.181008902077153,0.4658753709198813,-2.00518710633568
AUDJPY,follow_4h_mean,10.0,100.0,A 2021-23,774,0.8895202427842707,17.790697674418606,0.6046511627906976,-2.1527732937302253
AUDJPY,follow_4h_mean,10.0,100.0,B 2024-26,674,0.8917376806224527,17.83679525222552,0.629080118694362,-1.9088551315301963
AUDJPY,follow_4h_mean,10.0,150.0,A 2021-23,774,0.9198682766190999,18.396640826873384,0.7351421188630491,-2.8210757409440177
AUDJPY,follow_4h_mean,10.0,150.0,B 2024-26,674,0.925453871804372,18.51186943620178,0.7507418397626113,-1.9273805113004816
AUDJPY,follow_4h_mean,10.0,200.0,A 2021-23,774,0.9384645186285272,18.7687338501292,0.7984496124031008,-2.9136501581971976
AUDJPY,follow_4h_mean,10.0,200.0,B 2024-26,674,0.942793627269359,18.859050445103858,0.8071216617210683,-2.0133382734346053
AUDJPY,follow_4h_mean,10.0,300.0,A 2021-23,774,0.9541550978239814,19.08268733850129,0.8475452196382429,-4.003080002582811
AUDJPY,follow_4h_mean,10.0,300.0,B 2024-26,674,0.9639125602074843,19.280415430267063,0.8753709198813057,-1.0382808447573173
AUDJPY,follow_4h_mean,10.0,450.0,A 2021-23,774,0.9651966165170789,19.30361757105943,0.875968992248062,-3.7379866985213375
